Date,TemperatureRessentie
2024-03-01,23.08
2024-03-02,27.96
2024-03-02,32.32
2024-03-02,25.0
2024-03-02,21.59
2024-03-02,22.11
2024-03-02,21.93
2024-03-02,21.28
2024-03-02,26.18
2024-03-02,33.1
2024-03-02,37.07
2024-03-02,37.79
2024-03-02,39.72
2024-03-02,41.53
2024-03-02,40.15
2024-03-02,37.37
2024-03-02,37.78
2024-03-02,41.1
2024-03-02,37.88
2024-03-02,26.95
2024-03-02,22.16
2024-03-02,25.45
2024-03-02,30.39
2024-03-02,30.89
2024-03-02,29.87
2024-03-03,30.45
2024-03-03,32.67
2024-03-03,23.83
2024-03-03,15.37
2024-03-03,13.1
2024-03-03,14.68
2024-03-03,15.9
2024-03-03,17.55
2024-03-03,19.57
2024-03-03,23.54
2024-03-03,29.89
2024-03-03,31.22
2024-03-03,31.71
2024-03-03,36.89
2024-03-03,35.17
2024-03-03,31.47
2024-03-03,34.76
2024-03-03,34.96
2024-03-03,32.45
2024-03-03,34.53
2024-03-03,34.82
2024-03-03,35.72
2024-03-03,34.0
2024-03-03,31.52
2024-03-04,32.43
2024-03-04,35.35
2024-03-04,35.09
2024-03-04,35.2
2024-03-04,34.99
2024-03-04,35.1
2024-03-04,36.21
2024-03-04,37.72
2024-03-04,39.09
2024-03-04,37.89
2024-03-04,36.83
2024-03-04,37.53
2024-03-04,38.12
2024-03-04,37.92
2024-03-04,37.92
2024-03-04,37.68
2024-03-04,38.65
2024-03-04,39.3
2024-03-04,36.91
2024-03-04,35.78
2024-03-04,35.51
2024-03-04,35.44
2024-03-04,35.54
2024-03-04,35.68
2024-03-05,33.7
2024-03-05,32.68
2024-03-05,33.98
2024-03-05,33.36
2024-03-05,33.3
2024-03-05,34.66
2024-03-05,35.78
2024-03-05,40.29
2024-03-05,45.18
2024-03-05,48.85
2024-03-05,48.67
2024-03-05,44.64
2024-03-05,45.14
2024-03-05,47.63
2024-03-05,45.97
2024-03-05,44.43
2024-03-05,41.22
2024-03-05,37.36
2024-03-05,35.83
2024-03-05,34.23
2024-03-05,34.04
2024-03-05,34.4
2024-03-05,34.45
2024-03-05,34.86
2024-03-06,35.22
2024-03-06,35.84
2024-03-06,35.82
2024-03-06,35.79
2024-03-06,35.78
2024-03-06,35.8
2024-03-06,35.92
2024-03-06,34.81
2024-03-06,40.84
2024-03-06,44.5
2024-03-06,41.21
2024-03-06,37.59
2024-03-06,37.2
2024-03-06,37.82
2024-03-06,34.97
2024-03-06,30.77
2024-03-06,27.87
2024-03-06,24.3
2024-03-06,18.11
2024-03-06,16.48
2024-03-06,21.48
2024-03-06,28.23
2024-03-06,33.49
2024-03-06,32.44
2024-03-07,32.6
2024-03-07,35.27
2024-03-07,35.01
2024-03-07,34.44
2024-03-07,35.4
2024-03-07,34.42
2024-03-07,24.51
2024-03-07,27.2
2024-03-07,37.23
2024-03-07,39.75
2024-03-07,38.43
2024-03-07,38.61
2024-03-07,37.86
2024-03-07,36.58
2024-03-07,35.77
2024-03-07,33.35
2024-03-07,28.49
2024-03-07,24.3
2024-03-07,22.04
2024-03-07,22.57
2024-03-07,24.91
2024-03-07,24.41
2024-03-07,22.18
2024-03-07,21.24
2024-03-08,22.48
2024-03-08,25.5
2024-03-08,29.38
2024-03-08,33.12
2024-03-08,31.65
2024-03-08,28.02
2024-03-08,28.05
2024-03-08,34.9
2024-03-08,46.91
2024-03-08,51.39
2024-03-08,46.3
2024-03-08,44.29
2024-03-08,46.26
2024-03-08,47.22
2024-03-08,45.67
2024-03-08,44.24
2024-03-08,42.34
2024-03-08,37.87
2024-03-08,34.0
2024-03-08,32.91
2024-03-08,29.94
2024-03-08,29.97
2024-03-08,32.33
2024-03-08,32.62
2024-03-09,34.0
2024-03-09,33.02
2024-03-09,33.61
2024-03-09,28.74
2024-03-09,24.2
2024-03-09,23.98
2024-03-09,25.68
2024-03-09,30.65
2024-03-09,34.75
2024-03-09,37.01
2024-03-09,37.65
2024-03-09,38.29
2024-03-09,39.26
2024-03-09,39.93
2024-03-09,38.7
2024-03-09,36.05
2024-03-09,32.6
2024-03-09,28.3
2024-03-09,22.24
2024-03-09,19.09
2024-03-09,20.35
2024-03-09,25.43
2024-03-09,29.75
2024-03-09,26.57
2024-03-10,22.07
2024-03-10,19.72
2024-03-10,23.08
2024-03-10,29.11
2024-03-10,31.18
2024-03-10,31.07
2024-03-10,28.23
2024-03-10,30.59
2024-03-10,37.6
2024-03-10,41.89
2024-03-10,41.29
2024-03-10,43.7
2024-03-10,40.12
2024-03-10,34.68
2024-03-10,36.92
2024-03-10,36.74
2024-03-10,39.27
2024-03-10,41.64
2024-03-10,39.37
2024-03-10,35.54
2024-03-10,33.84
2024-03-10,34.35
2024-03-10,34.94
2024-03-10,34.76
2024-03-11,34.02
2024-03-11,33.75
2024-03-11,31.91
2024-03-11,29.12
2024-03-11,30.13
2024-03-11,29.59
2024-03-11,29.72
2024-03-11,34.11
2024-03-11,40.47
2024-03-11,42.97
2024-03-11,42.89
2024-03-11,45.67
2024-03-11,45.98
2024-03-11,44.39
2024-03-11,40.18
2024-03-11,39.59
2024-03-11,42.75
2024-03-11,41.74
2024-03-11,35.04
2024-03-11,32.76
2024-03-11,35.33
2024-03-11,35.69
2024-03-11,35.67
2024-03-11,35.67
2024-03-12,35.7
2024-03-12,35.74
2024-03-12,35.79
2024-03-12,34.36
2024-03-12,24.1
2024-03-12,18.09
2024-03-12,18.31
2024-03-12,24.45
2024-03-12,34.2
2024-03-12,37.9
2024-03-12,37.37
2024-03-12,38.94
2024-03-12,38.77
2024-03-12,38.28
2024-03-12,36.86
2024-03-12,34.5
2024-03-12,32.81
2024-03-12,29.3
2024-03-12,21.36
2024-03-12,17.2
2024-03-12,16.67
2024-03-12,17.76
2024-03-12,20.69
2024-03-12,19.68
2024-03-13,18.21
2024-03-13,18.73
2024-03-13,20.42
2024-03-13,21.91
2024-03-13,23.64
2024-03-13,25.08
2024-03-13,27.03
2024-03-13,34.85
2024-03-13,40.8
2024-03-13,44.43
2024-03-13,43.57
2024-03-13,36.8
2024-03-13,32.49
2024-03-13,34.34
2024-03-13,34.7
2024-03-13,30.83
2024-03-13,26.83
2024-03-13,23.75
2024-03-13,17.21
2024-03-13,15.68
2024-03-13,16.99
2024-03-13,17.84
2024-03-13,16.59
2024-03-13,14.98
2024-03-14,16.77
2024-03-14,20.12
2024-03-14,25.59
2024-03-14,32.4
2024-03-14,34.13
2024-03-14,34.47
2024-03-14,33.66
2024-03-14,32.96
2024-03-14,42.71
2024-03-14,50.27
2024-03-14,48.99
2024-03-14,45.06
2024-03-14,43.18
2024-03-14,42.45
2024-03-14,38.22
2024-03-14,36.7
2024-03-14,38.19
2024-03-14,37.44
2024-03-14,33.2
2024-03-14,34.24
2024-03-14,34.93
2024-03-14,34.57
2024-03-14,33.71
2024-03-14,34.05
2024-03-15,34.4
2024-03-15,33.81
2024-03-15,34.7
2024-03-15,35.29
2024-03-15,35.6
2024-03-15,34.27
2024-03-15,34.2
2024-03-15,39.55
2024-03-15,45.53
2024-03-15,48.67
2024-03-15,47.81
2024-03-15,47.98
2024-03-15,46.01
2024-03-15,42.54
2024-03-15,43.38
2024-03-15,43.81
2024-03-15,40.63
2024-03-15,39.38
2024-03-15,37.18
2024-03-15,35.86
2024-03-15,35.46
2024-03-15,35.86
2024-03-15,35.58
2024-03-15,35.64
2024-03-16,35.11
2024-03-16,30.56
2024-03-16,30.24
2024-03-16,33.1
2024-03-16,29.68
2024-03-16,28.2
2024-03-16,27.24
2024-03-16,32.36
2024-03-16,46.54
2024-03-16,49.26
2024-03-16,43.05
2024-03-16,40.68
2024-03-16,42.49
2024-03-16,44.61
2024-03-16,42.23
2024-03-16,41.65
2024-03-16,41.45
2024-03-16,37.23
2024-03-16,32.98
2024-03-16,31.91
2024-03-16,35.72
2024-03-16,34.69
2024-03-16,33.48
2024-03-16,34.48
2024-03-17,34.48
2024-03-17,34.14
2024-03-17,34.75
2024-03-17,33.09
2024-03-17,33.71
2024-03-17,34.38
2024-03-17,30.46
2024-03-17,35.49
2024-03-17,44.97
2024-03-17,48.33
2024-03-17,48.19
2024-03-17,48.2
2024-03-17,46.41
2024-03-17,45.68
2024-03-17,45.96
2024-03-17,45.3
2024-03-17,43.56
2024-03-17,39.69
2024-03-17,34.58
2024-03-17,34.6
2024-03-17,35.87
2024-03-17,35.98
2024-03-17,33.09
2024-03-17,33.22
2024-03-18,34.99
2024-03-18,34.68
2024-03-18,35.63
2024-03-18,35.78
2024-03-18,35.8
2024-03-18,35.98
2024-03-18,36.25
2024-03-18,37.97
2024-03-18,42.4
2024-03-18,47.33
2024-03-18,47.96
2024-03-18,47.92
2024-03-18,44.61
2024-03-18,37.17
2024-03-18,38.44
2024-03-18,39.14
2024-03-18,35.56
2024-03-18,39.1
2024-03-18,39.21
2024-03-18,36.33
2024-03-18,35.91
2024-03-18,35.48
2024-03-18,35.53
2024-03-18,35.04
2024-03-19,32.92
2024-03-19,33.18
2024-03-19,33.04
2024-03-19,31.31
2024-03-19,32.29
2024-03-19,33.69
2024-03-19,34.67
2024-03-19,39.08
2024-03-19,47.74
2024-03-19,50.71
2024-03-19,47.77
2024-03-19,47.74
2024-03-19,47.3
2024-03-19,45.3
2024-03-19,42.86
2024-03-19,40.77
2024-03-19,39.8
2024-03-19,37.52
2024-03-19,33.55
2024-03-19,33.94
2024-03-19,35.66
2024-03-19,34.4
2024-03-19,33.75
2024-03-19,32.34
2024-03-20,32.37
2024-03-20,33.36
2024-03-20,32.94
2024-03-20,29.13
2024-03-20,29.71
2024-03-20,31.58
2024-03-20,24.07
2024-03-20,28.79
2024-03-20,41.41
2024-03-20,46.73
2024-03-20,46.76
2024-03-20,47.63
2024-03-20,47.1
2024-03-20,44.5
2024-03-20,42.51
2024-03-20,38.36
2024-03-20,34.66
2024-03-20,33.67
2024-03-20,32.41
2024-03-20,34.84
2024-03-20,35.23
2024-03-20,35.27
2024-03-20,34.7
2024-03-20,32.9
2024-03-21,29.16
2024-03-21,28.29
2024-03-21,31.25
2024-03-21,31.32
2024-03-21,30.14
2024-03-21,31.53
2024-03-21,34.51
2024-03-21,38.76
2024-03-21,46.18
2024-03-21,49.19
2024-03-21,46.56
2024-03-21,43.09
2024-03-21,42.73
2024-03-21,45.62
2024-03-21,43.99
2024-03-21,38.03
2024-03-21,35.59
2024-03-21,39.01
2024-03-21,36.87
2024-03-21,34.61
2024-03-21,35.55
2024-03-21,35.62
2024-03-21,34.65
2024-03-21,30.37
2024-03-22,28.76
2024-03-22,32.31
2024-03-22,34.44
2024-03-22,33.98
2024-03-22,30.51
2024-03-22,24.92
2024-03-22,24.54
2024-03-22,29.28
2024-03-22,30.17
2024-03-22,32.28
2024-03-22,32.48
2024-03-22,33.58
2024-03-22,36.73
2024-03-22,37.32
2024-03-22,35.21
2024-03-22,32.31
2024-03-22,30.69
2024-03-22,26.21
2024-03-22,19.41
2024-03-22,18.78
2024-03-22,18.86
2024-03-22,19.01
2024-03-22,18.76
2024-03-22,18.49
2024-03-23,22.89
2024-03-23,23.44
2024-03-23,21.12
2024-03-23,23.11
2024-03-23,27.42
2024-03-23,25.05
2024-03-23,21.93
2024-03-23,25.08
2024-03-23,32.15
2024-03-23,37.04
2024-03-23,37.2
2024-03-23,38.05
2024-03-23,38.08
2024-03-23,36.61
2024-03-23,32.1
2024-03-23,30.15
2024-03-23,31.14
2024-03-23,32.24
2024-03-23,28.87
2024-03-23,21.64
2024-03-23,19.09
2024-03-23,16.99
2024-03-23,16.05
2024-03-23,14.31
2024-03-24,12.28
2024-03-24,12.18
2024-03-24,12.76
2024-03-24,13.81
2024-03-24,13.86
2024-03-24,12.95
2024-03-24,12.95
2024-03-24,16.87
2024-03-24,25.35
2024-03-24,29.86
2024-03-24,29.51
2024-03-24,30.55
2024-03-24,30.91
2024-03-24,30.02
2024-03-24,27.08
2024-03-24,22.34
2024-03-24,18.27
2024-03-24,15.11
2024-03-24,11.07
2024-03-24,7.94
2024-03-24,6.62
2024-03-24,9.01
2024-03-24,11.27
2024-03-24,11.39
2024-03-25,11.97
2024-03-25,11.37
2024-03-25,10.28
2024-03-25,9.84
2024-03-25,9.56
2024-03-25,10.11
2024-03-25,10.05
2024-03-25,12.78
2024-03-25,19.78
2024-03-25,23.79
2024-03-25,24.45
2024-03-25,23.29
2024-03-25,21.58
2024-03-25,21.11
2024-03-25,20.39
2024-03-25,20.69
2024-03-25,20.18
2024-03-25,18.65
2024-03-25,16.43
2024-03-25,15.66
2024-03-25,15.8
2024-03-25,11.07
2024-03-25,9.1
2024-03-25,12.29
2024-03-26,13.75
2024-03-26,14.05
2024-03-26,15.49
2024-03-26,16.9
2024-03-26,17.51
2024-03-26,17.69
2024-03-26,18.2
2024-03-26,20.72
2024-03-26,26.77
2024-03-26,28.84
2024-03-26,26.98
2024-03-26,27.8
2024-03-26,28.57
2024-03-26,28.4
2024-03-26,28.05
2024-03-26,27.82
2024-03-26,25.04
2024-03-26,21.42
2024-03-26,18.67
2024-03-26,16.35
2024-03-26,16.89
2024-03-26,18.75
2024-03-26,18.84
2024-03-26,18.63
2024-03-27,20.24
2024-03-27,24.58
2024-03-27,28.57
2024-03-27,28.88
2024-03-27,29.11
2024-03-27,32.69
2024-03-27,32.12
2024-03-27,33.53
2024-03-27,42.32
2024-03-27,45.56
2024-03-27,42.94
2024-03-27,40.91
2024-03-27,39.53
2024-03-27,34.81
2024-03-27,31.02
2024-03-27,31.89
2024-03-27,30.08
2024-03-27,26.59
2024-03-27,20.28
2024-03-27,15.31
2024-03-27,16.56
2024-03-27,20.38
2024-03-27,19.83
2024-03-27,19.03
2024-03-28,21.22
2024-03-28,24.59
2024-03-28,24.55
2024-03-28,22.48
2024-03-28,22.04
2024-03-28,18.49
2024-03-28,16.54
2024-03-28,21.21
2024-03-28,25.96
2024-03-28,26.64
2024-03-28,25.48
2024-03-28,22.58
2024-03-28,21.71
2024-03-28,25.22
2024-03-28,26.92
2024-03-28,25.93
2024-03-28,29.07
2024-03-28,36.09
2024-03-28,33.06
2024-03-28,32.6
2024-03-28,35.53
2024-03-28,34.34
2024-03-28,33.89
2024-03-28,35.05
2024-03-29,34.83
2024-03-29,34.7
2024-03-29,29.75
2024-03-29,24.71
2024-03-29,25.21
2024-03-29,28.0
2024-03-29,28.84
2024-03-29,31.45
2024-03-29,39.61
2024-03-29,44.16
2024-03-29,41.67
2024-03-29,40.35
2024-03-29,39.08
2024-03-29,35.12
2024-03-29,30.74
2024-03-29,31.55
2024-03-29,33.41
2024-03-29,31.53
2024-03-29,30.24
2024-03-29,32.52
2024-03-29,35.49
2024-03-29,36.03
2024-03-29,35.98
2024-03-29,35.97
2024-03-30,35.71
2024-03-30,34.9
2024-03-30,34.68
2024-03-30,35.39
2024-03-30,35.46
2024-03-30,35.51
2024-03-30,36.1
2024-03-30,37.6
2024-03-30,40.39
2024-03-30,41.5
2024-03-30,41.21
2024-03-30,42.28
2024-03-30,41.38
2024-03-30,38.7
2024-03-30,37.26
2024-03-30,37.11
2024-03-30,35.88
2024-03-30,32.37
2024-03-30,29.92
2024-03-30,28.63
2024-03-30,31.21
2024-03-30,34.6
2024-03-30,35.45
2024-03-30,35.02
2024-03-31,35.0
2024-03-31,36.08
2024-03-31,36.05
2024-03-31,36.03
2024-03-31,36.04
2024-03-31,36.05
2024-03-31,36.35
2024-03-31,37.29
2024-03-31,38.77
2024-03-31,41.35
2024-03-31,40.34
2024-03-31,39.7
2024-03-31,39.9
2024-03-31,41.18
2024-03-31,39.07
2024-03-31,35.63
2024-03-31,37.38
2024-03-31,36.65
2024-03-31,32.44
2024-03-31,32.71
2024-03-31,34.36
2024-03-31,34.4
2024-03-31,35.87
2024-03-31,33.08
2024-04-01,32.93
2024-04-01,35.37
2024-04-01,32.48
2024-04-01,31.6
2024-04-01,31.38
2024-04-01,30.16
2024-04-01,31.49
2024-04-01,31.07
2024-04-01,30.75
2024-04-01,33.53
2024-04-01,29.11
2024-04-01,29.51
2024-04-01,30.56
2024-04-01,24.15
2024-04-01,18.64
2024-04-01,16.09
2024-04-01,14.83
2024-04-01,16.1
2024-04-01,16.99
2024-04-01,14.75
2024-04-01,11.98
2024-04-01,12.17
2024-04-01,12.11
2024-04-01,9.43
2024-04-02,8.89
2024-04-02,9.98
2024-04-02,10.45
2024-04-02,10.95
2024-04-02,10.57
2024-04-02,9.95
2024-04-02,10.64
2024-04-02,11.81
2024-04-02,13.53
2024-04-02,13.45
2024-04-02,14.82
2024-04-02,21.42
2024-04-02,24.91
2024-04-02,27.76
2024-04-02,27.39
2024-04-02,19.52
2024-04-02,12.81
2024-04-02,9.18
2024-04-02,8.82
2024-04-02,9.56
2024-04-02,11.12
2024-04-02,11.98
2024-04-02,10.52
2024-04-02,8.74
2024-04-03,7.32
2024-04-03,7.34
2024-04-03,9.3
2024-04-03,10.79
2024-04-03,11.1
2024-04-03,12.22
2024-04-03,12.84
2024-04-03,16.3
2024-04-03,21.39
2024-04-03,26.06
2024-04-03,27.84
2024-04-03,28.95
2024-04-03,30.65
2024-04-03,31.83
2024-04-03,30.05
2024-04-03,26.01
2024-04-03,21.64
2024-04-03,15.37
2024-04-03,9.81
2024-04-03,9.58
2024-04-03,11.48
2024-04-03,12.82
2024-04-03,11.23
2024-04-03,8.39
2024-04-04,7.78
2024-04-04,9.89
2024-04-04,13.27
2024-04-04,16.35
2024-04-04,15.54
2024-04-04,13.79
2024-04-04,14.37
2024-04-04,18.38
2024-04-04,24.74
2024-04-04,30.19
2024-04-04,36.58
2024-04-04,40.3
2024-04-04,42.24
2024-04-04,41.4
2024-04-04,36.66
2024-04-04,35.76
2024-04-04,38.7
2024-04-04,40.99
2024-04-04,38.6
2024-04-04,35.99
2024-04-04,35.48
2024-04-04,35.48
2024-04-04,34.95
2024-04-04,34.65
2024-04-05,34.23
2024-04-05,33.06
2024-04-05,30.99
2024-04-05,32.0
2024-04-05,35.3
2024-04-05,35.6
2024-04-05,36.18
2024-04-05,39.5
2024-04-05,47.14
2024-04-05,51.13
2024-04-05,48.87
2024-04-05,48.28
2024-04-05,48.14
2024-04-05,45.14
2024-04-05,40.95
2024-04-05,38.87
2024-04-05,38.19
2024-04-05,35.91
2024-04-05,33.85
2024-04-05,34.67
2024-04-05,34.81
2024-04-05,35.78
2024-04-05,35.77
2024-04-05,35.84
2024-04-06,35.85
2024-04-06,35.8
2024-04-06,35.56
2024-04-06,35.66
2024-04-06,35.15
2024-04-06,35.14
2024-04-06,36.13
2024-04-06,39.42
2024-04-06,46.93
2024-04-06,49.25
2024-04-06,45.28
2024-04-06,43.44
2024-04-06,43.08
2024-04-06,42.78
2024-04-06,40.91
2024-04-06,38.47
2024-04-06,37.4
2024-04-06,36.31
2024-04-06,35.45
2024-04-06,35.56
2024-04-06,35.78
2024-04-06,35.76
2024-04-06,35.78
2024-04-06,35.69
2024-04-07,34.98
2024-04-07,33.55
2024-04-07,33.66
2024-04-07,35.06
2024-04-07,35.49
2024-04-07,35.81
2024-04-07,35.09
2024-04-07,36.44
2024-04-07,38.0
2024-04-07,40.08
2024-04-07,38.77
2024-04-07,39.0
2024-04-07,38.87
2024-04-07,38.44
2024-04-07,36.77
2024-04-07,33.96
2024-04-07,32.72
2024-04-07,29.97
2024-04-07,25.43
2024-04-07,26.96
2024-04-07,31.05
2024-04-07,33.06
2024-04-07,33.25
2024-04-07,31.99
2024-04-08,31.88
2024-04-08,32.69
2024-04-08,32.48
2024-04-08,31.14
2024-04-08,31.35
2024-04-08,33.87
2024-04-08,35.09
2024-04-08,38.59
2024-04-08,43.65
2024-04-08,43.6
2024-04-08,40.61
2024-04-08,41.4
2024-04-08,42.01
2024-04-08,41.13
2024-04-08,39.6
2024-04-08,37.41
2024-04-08,35.1
2024-04-08,31.89
2024-04-08,28.11
2024-04-08,28.25
2024-04-08,31.88
2024-04-08,35.35
2024-04-08,32.89
2024-04-08,29.65
2024-04-09,28.39
2024-04-09,28.57
2024-04-09,30.26
2024-04-09,29.95
2024-04-09,30.01
2024-04-09,33.65
2024-04-09,29.57
2024-04-09,32.01
2024-04-09,41.19
2024-04-09,41.97
2024-04-09,39.28
2024-04-09,40.16
2024-04-09,40.22
2024-04-09,38.36
2024-04-09,35.58
2024-04-09,33.11
2024-04-09,31.49
2024-04-09,28.16
2024-04-09,23.07
2024-04-09,25.83
2024-04-09,33.88
2024-04-09,34.72
2024-04-09,34.03
2024-04-09,35.1
2024-04-10,35.92
2024-04-10,34.97
2024-04-10,34.32
2024-04-10,33.6
2024-04-10,34.2
2024-04-10,33.61
2024-04-10,33.26
2024-04-10,37.17
2024-04-10,45.71
2024-04-10,49.48
2024-04-10,45.23
2024-04-10,42.65
2024-04-10,41.58
2024-04-10,40.57
2024-04-10,39.42
2024-04-10,38.21
2024-04-10,38.33
2024-04-10,38.99
2024-04-10,37.22
2024-04-10,36.19
2024-04-10,35.82
2024-04-10,33.36
2024-04-10,31.11
2024-04-10,32.33
2024-04-11,32.9
2024-04-11,32.59
2024-04-11,33.24
2024-04-11,32.66
2024-04-11,34.2
2024-04-11,35.93
2024-04-11,35.83
2024-04-11,39.01
2024-04-11,46.41
2024-04-11,50.37
2024-04-11,48.33
2024-04-11,44.82
2024-04-11,41.66
2024-04-11,41.41
2024-04-11,40.07
2024-04-11,36.7
2024-04-11,34.31
2024-04-11,30.38
2024-04-11,26.85
2024-04-11,30.05
2024-04-11,35.15
2024-04-11,35.85
2024-04-11,34.66
2024-04-11,34.67
2024-04-12,33.77
2024-04-12,33.8
2024-04-12,36.04
2024-04-12,33.42
2024-04-12,32.83
2024-04-12,34.03
2024-04-12,34.16
2024-04-12,34.89
2024-04-12,40.78
2024-04-12,47.1
2024-04-12,47.01
2024-04-12,44.12
2024-04-12,43.1
2024-04-12,39.16
2024-04-12,33.51
2024-04-12,31.34
2024-04-12,29.98
2024-04-12,31.43
2024-04-12,32.74
2024-04-12,35.49
2024-04-12,35.82
2024-04-12,35.85
2024-04-12,35.89
2024-04-12,33.63
2024-04-13,31.7
2024-04-13,32.26
2024-04-13,33.25
2024-04-13,34.47
2024-04-13,35.95
2024-04-13,35.93
2024-04-13,36.06
2024-04-13,39.29
2024-04-13,44.01
2024-04-13,47.23
2024-04-13,45.86
2024-04-13,43.02
2024-04-13,41.02
2024-04-13,39.1
2024-04-13,37.67
2024-04-13,34.51
2024-04-13,31.57
2024-04-13,31.33
2024-04-13,32.66
2024-04-13,35.75
2024-04-13,35.75
2024-04-13,35.77
2024-04-13,35.76
2024-04-13,35.75
2024-04-14,35.76
2024-04-14,35.8
2024-04-14,35.82
2024-04-14,35.81
2024-04-14,35.39
2024-04-14,34.09
2024-04-14,33.17
2024-04-14,35.99
2024-04-14,41.71
2024-04-14,47.08
2024-04-14,43.96
2024-04-14,37.75
2024-04-14,36.59
2024-04-14,36.36
2024-04-14,34.77
2024-04-14,34.94
2024-04-14,32.37
2024-04-14,30.28
2024-04-14,33.48
2024-04-14,33.39
2024-04-14,33.29
2024-04-14,31.96
2024-04-14,23.31
2024-04-14,17.52
2024-04-15,21.14
2024-04-15,26.6
2024-04-15,23.5
2024-04-15,17.95
2024-04-15,12.52
2024-04-15,10.68
2024-04-15,10.83
2024-04-15,10.76
2024-04-15,15.61
2024-04-15,20.63
2024-04-15,22.14
2024-04-15,26.34
2024-04-15,31.51
2024-04-15,30.0
2024-04-15,27.41
2024-04-15,25.92
2024-04-15,23.27
2024-04-15,21.91
2024-04-15,19.71
2024-04-15,19.66
2024-04-15,20.24
2024-04-15,19.51
2024-04-15,18.58
2024-04-15,18.77
2024-04-16,19.52
2024-04-16,20.75
2024-04-16,21.17
2024-04-16,17.43
2024-04-16,16.11
2024-04-16,18.89
2024-04-16,18.49
2024-04-16,18.72
2024-04-16,24.25
2024-04-16,26.86
2024-04-16,28.02
2024-04-16,31.46
2024-04-16,32.75
2024-04-16,32.08
2024-04-16,31.41
2024-04-16,26.48
2024-04-16,19.82
2024-04-16,16.49
2024-04-16,14.29
2024-04-16,13.29
2024-04-16,15.66
2024-04-16,18.42
2024-04-16,17.8
2024-04-16,18.9
2024-04-17,20.37
2024-04-17,20.17
2024-04-17,18.21
2024-04-17,17.56
2024-04-17,18.56
2024-04-17,19.01
2024-04-17,19.92
2024-04-17,23.39
2024-04-17,29.61
2024-04-17,33.92
2024-04-17,33.11
2024-04-17,31.26
2024-04-17,30.41
2024-04-17,28.93
2024-04-17,26.29
2024-04-17,24.53
2024-04-17,21.0
2024-04-17,15.29
2024-04-17,12.93
2024-04-17,13.58
2024-04-17,14.84
2024-04-17,17.34
2024-04-17,18.68
2024-04-17,19.34
2024-04-18,19.54
2024-04-18,19.92
2024-04-18,20.33
2024-04-18,19.93
2024-04-18,20.84
2024-04-18,19.53
2024-04-18,15.86
2024-04-18,19.37
2024-04-18,24.96
2024-04-18,29.09
2024-04-18,30.65
2024-04-18,31.03
2024-04-18,31.12
2024-04-18,29.66
2024-04-18,27.26
2024-04-18,24.52
2024-04-18,22.63
2024-04-18,19.99
2024-04-18,16.64
2024-04-18,18.01
2024-04-18,18.27
2024-04-18,17.25
2024-04-18,17.72
2024-04-18,18.37
2024-04-19,21.11
2024-04-19,22.33
2024-04-19,19.52
2024-04-19,23.49
2024-04-19,31.45
2024-04-19,30.93
2024-04-19,30.72
2024-04-19,31.5
2024-04-19,39.61
2024-04-19,43.05
2024-04-19,40.5
2024-04-19,41.03
2024-04-19,41.01
2024-04-19,40.14
2024-04-19,38.47
2024-04-19,35.57
2024-04-19,35.77
2024-04-19,35.66
2024-04-19,31.92
2024-04-19,29.95
2024-04-19,25.48
2024-04-19,21.13
2024-04-19,20.53
2024-04-19,24.89
2024-04-20,31.9
2024-04-20,31.67
2024-04-20,29.73
2024-04-20,27.03
2024-04-20,28.5
2024-04-20,30.82
2024-04-20,29.84
2024-04-20,32.99
2024-04-20,42.0
2024-04-20,47.38
2024-04-20,46.56
2024-04-20,42.41
2024-04-20,38.63
2024-04-20,38.82
2024-04-20,42.32
2024-04-20,43.14
2024-04-20,41.98
2024-04-20,40.07
2024-04-20,36.69
2024-04-20,35.56
2024-04-20,35.09
2024-04-20,35.21
2024-04-20,34.47
2024-04-20,34.01
2024-04-21,32.78
2024-04-21,32.98
2024-04-21,34.62
2024-04-21,34.35
2024-04-21,35.02
2024-04-21,35.3
2024-04-21,35.78
2024-04-21,37.74
2024-04-21,42.36
2024-04-21,44.93
2024-04-21,41.4
2024-04-21,39.5
2024-04-21,40.75
2024-04-21,40.17
2024-04-21,36.53
2024-04-21,32.82
2024-04-21,31.24
2024-04-21,28.07
2024-04-21,22.88
2024-04-21,22.23
2024-04-21,26.43
2024-04-21,33.09
2024-04-21,33.73
2024-04-21,32.81
2024-04-22,32.35
2024-04-22,30.02
2024-04-22,29.11
2024-04-22,27.64
2024-04-22,26.3
2024-04-22,26.7
2024-04-22,27.72
2024-04-22,30.45
2024-04-22,37.08
2024-04-22,41.96
2024-04-22,43.0
2024-04-22,45.0
2024-04-22,45.47
2024-04-22,44.3
2024-04-22,42.14
2024-04-22,39.38
2024-04-22,38.61
2024-04-22,38.15
2024-04-22,35.87
2024-04-22,36.01
2024-04-22,35.96
2024-04-22,35.51
2024-04-22,34.51
2024-04-22,34.78
2024-04-23,34.2
2024-04-23,32.58
2024-04-23,33.57
2024-04-23,34.86
2024-04-23,34.16
2024-04-23,33.86
2024-04-23,33.71
2024-04-23,38.1
2024-04-23,44.39
2024-04-23,42.07
2024-04-23,38.58
2024-04-23,39.61
2024-04-23,40.15
2024-04-23,39.83
2024-04-23,38.47
2024-04-23,36.02
2024-04-23,34.5
2024-04-23,31.98
2024-04-23,29.28
2024-04-23,31.68
2024-04-23,35.24
2024-04-23,35.22
